Experiment;1;t;x;y;2;t;x;y;3;t;x;y;
;;;;;;;;;;837.3333333;0.127838913;0.048771317;
;;;;;;;;;;838.4;0.127905471;0.048856902;
;;;;;;;;;;839.4666667;0.127811284;0.04877099;
;;;;;;;;;;840.5333333;0.12781611;0.048817588;
;;;;;;;;;;841.6;0.127868328;0.048880275;
;;;;;;;;;;842.6666667;0.127907184;0.048923736;
;;;;;;;;;;843.7333333;0.127850541;0.048921754;
;;;;;;;;;;844.8;0.127947223;0.048996277;
;;;;;;;;;;845.8666667;0.127834154;0.048918335;
;;;;;;;;;;846.9333333;0.127814742;0.04889947;
;;;;;;;;;;848;0.127863897;0.048953286;
;;;;;;;;;;849.0666667;0.127971576;0.049047639;
;;;;;;;;;;850.1333333;0.127860783;0.049028178;
;;;;;;;;;;851.2;0.12776095;0.048974223;
;;;;;;;;;;852.2666667;0.127823974;0.049026325;
;;;;;;;;;;853.3333333;0.127835342;0.049084728;
;;;;;;;;;;854.4;0.127912777;0.049142359;
;;;;;;;;;;855.4666667;0.127939674;0.049122304;
;;;;;;;;;;856.5333333;0.127815137;0.049064252;
;;;;;;;;;;857.6;0.127987439;0.049145454;
;;;;;;;;;;858.6666667;0.127826368;0.04910948;
;;;;;;;;;;859.7333333;0.127834481;0.049184864;
;;;;;;;;;;860.8;0.12781708;0.049194534;
;;;;;;;;;;861.8666667;0.127878322;0.049263842;
;;;;;;;;;;862.9333333;0.12786377;0.049269785;
;;;;;;;;;;864;0.127865754;0.049303439;
;;;;;;;;;;865.0666667;0.127779975;0.04930375;
;;;;;;;;;;866.1333333;0.127822422;0.049331006;
;;;;;;;;;;867.2;0.127943941;0.049401904;
;;;;;;;;;;868.2666667;0.127937141;0.049413076;
;;;;;;;;;;869.3333333;0.12791075;0.049439724;
;;;;;;;;;;870.4;0.127875927;0.049454034;
;;;;;;;;;;871.4666667;0.127915181;0.049486004;
;;;;;;;;;;872.5333333;0.127813301;0.049482751;
;;;;;;;;;;873.6;0.127940918;0.049516356;
;;;;;;;;;;874.6666667;0.128062199;0.049598601;
;;;;;;;;;;875.7333333;0.127723054;0.049476069;
;;;;;;;;;;876.8;0.127828633;0.049575135;
;;;;;;;;;;877.8666667;0.127918259;0.049620476;
;;;;;;;;;;878.9333333;0.127957363;0.049645674;
;;;;;;;;;;880;0.127977301;0.049655293;
;;;;;;;;;;881.0666667;0.127934782;0.049640702;
;;;;;;;;;;882.1333333;0.127954209;0.049702189;
;;;;;;;;;;883.2;0.127932493;0.049686368;
;;;;;;;;;;884.2666667;0.12795132;0.049747956;
;;;;;;;;;;885.3333333;0.127853548;0.049708589;
;;;;;;;;;;886.4;0.127824313;0.049726281;
;;;;;;;;;;887.4666667;0.127936684;0.04976837;
;;;;;;;;;;888.5333333;0.128014075;0.04986854;
;;;;;;;;;;889.6;0.127912131;0.049834627;
;;;;;;;;;;890.6666667;0.12787316;0.049804281;
;;;;;;;;;;891.7333333;0.127903958;0.049823503;
;;;;;;;;;;892.8;0.127866422;0.049765985;
;;;;;;;;;;893.8666667;0.1279121;0.049861281;
;;;;;;;;;;894.9333333;0.127900871;0.04987197;
;;;;;;;;;;896;0.127949503;0.049904144;
;;;;;;;;;;897.0666667;0.12800232;0.049989452;
;;;;;;;;;;898.1333333;0.128012844;0.0500232;
;;;;;;;;;;899.2;0.127958437;0.050009192;
;;;;;;;;;;900.2666667;0.127936539;0.050028772;
;;;;;;;;;;901.3333333;0.127872744;0.04999878;
;;;;;;;;;;902.4;0.127966506;0.050047815;
;;;;;;;;;;903.4666667;0.127912558;0.05009084;
;;;;;;;;;;904.5333333;0.12791124;0.050074789;
;;;;;;;;;;905.6;0.12798932;0.050128511;
;;;;;;;;;;906.6666667;0.127914186;0.050078283;
;;;;;;;;;;907.7333333;0.127816701;0.050064473;
;;;;;;;;;;908.8;0.12791198;0.050122451;
;;;;;;;;;;909.8666667;0.128038126;0.050190764;
;;;;;;;;;;910.9333333;0.127920592;0.050157411;
;;;;;;;;;;912;0.127969568;0.05026715;
;;;;;;;;;;913.0666667;0.128079157;0.050338766;
;;;;;;;;;;914.1333333;0.128105858;0.050398148;
;;;;;;;;;;915.2;0.127993909;0.050372623;
;;;;;;;;;;916.2666667;0.128067859;0.050379629;
;;;;;;;;;;917.3333333;0.12791866;0.050333064;
;;;;;;;;;;918.4;0.128029165;0.050445378;
;;;;;;;;;;919.4666667;0.127910283;0.050397949;
;;;;;;;;;;920.5333333;0.127978438;0.050429962;
;;;;;;;;;;921.6;0.127965378;0.050422912;
;;;;;;;;;;922.6666667;0.127905632;0.050423014;
;;;;;;;;;;923.7333333;0.128021281;0.050482661;
;;;;;;;;;;924.8;0.12798842;0.050493011;
;;;;;;;;;;925.8666667;0.128081718;0.050560118;
;;;;;;;;;;926.9333333;0.128035351;0.050594858;
;;;;;;;;;;928;0.127930289;0.050561495;
;;;;;;;;;;929.0666667;0.127845869;0.050496067;
;;;;;;;;;;930.1333333;0.127953646;0.050595292;
;;;;;;;;;;931.2;0.127997167;0.05067036;
;;;;;;;;;;932.2666667;0.128043429;0.050663334;
;;;;;;;;;;933.3333333;0.127996282;0.050637038;
;;;;;;;;;;934.4;0.127935421;0.050688511;
;;;;;;;;;;935.4666667;0.127925705;0.050688495;
;;;;;;;;;;936.5333333;0.127983041;0.050728675;
;;;;;;;;;;937.6;0.128037412;0.050780336;
;;;;;;;;;;938.6666667;0.127992609;0.050753174;
;;;;;;;;;;939.7333333;0.128023353;0.050782955;
;;;;;;;;;;940.8;0.127926817;0.050727595;
;;;;;;;;;;941.8666667;0.127926224;0.050811587;
;;;;;;;;;;942.9333333;0.1280071;0.050870598;
;;;;;;;;;;944;0.127998526;0.050791996;
;;;;;;;;;;945.0666667;0.127998352;0.050857499;
;;;;;;;;;;946.1333333;0.128096659;0.050931711;
;;;;;;;;;;947.2;0.127967992;0.050874942;
;;;;;;;;;;948.2666667;0.127979066;0.050893171;
;;;;;;;;;;949.3333333;0.127943175;0.050973509;
;;;;;;;;;;950.4;0.127925362;0.050995436;
;;;;;;;;;;951.4666667;0.128015372;0.05112955;
;;;;;;;;;;952.5333333;0.12799385;0.051060815;
;;;;;;;;;;953.6;0.127903855;0.051085466;
;;;;;;;;;;954.6666667;0.127837639;0.051105009;
;;;;;;;;;;955.7333333;0.127805163;0.051242664;
;;;;;;;;;;956.8;0.127773907;0.051267031;
;;;;;;;;;;957.8666667;0.127741929;0.051349566;
;;;;;;;;;;958.9333333;0.127767441;0.051379518;
;;;;;;;;;;960;0.127838445;0.05142898;
;;;;;;;;;;961.0666667;0.127615825;0.051370257;
;;;;;;;;;;962.1333333;0.127701078;0.051419324;
;;;;;;;;;;963.2;0.127702065;0.051425837;
;;;;;;;;;;964.2666667;0.127629563;0.051399871;
;;;;;;;;;;965.3333333;0.127719903;0.051447674;
;;;;;;;;;;966.4;0.1276585;0.051514583;
;;;;;;;;;;967.4666667;0.127611422;0.051441822;
;;;;;;;;;;968.5333333;0.127683282;0.051463702;
;;;;;;;;;;969.6;0.127621138;0.051406025;
;;;;;;;;;;970.6666667;0.127687919;0.051541736;
;;;;;;;;;;971.7333333;0.127676703;0.051562042;
;;;;;;;;;;972.8;0.127698259;0.051582239;
;;;;;;;;;;973.8666667;0.127750354;0.051563363;
;;;;;;;;;;974.9333333;0.127611401;0.051638969;
;;;;;;;;;;976;0.127529926;0.05166267;
;;;;;;;;;;977.0666667;0.127637382;0.051700509;
;;;;;;;;;;978.1333333;0.127637628;0.051691404;
;;;;;;;;;;979.2;0.127575821;0.051759334;
;;;;;;;;;;980.2666667;0.127516059;0.051773391;
;;;;;;;;;;981.3333333;0.127614593;0.051738659;
;;;;;;;;;;982.4;0.127613076;0.05183526;
;;;;;;;;;;983.4666667;0.127582141;0.05188083;
;;;;;;;;;;984.5333333;0.127515095;0.051919108;
;;;;;;;;;;985.6;0.127524347;0.051952117;
;;;;;;;;;;986.6666667;0.127587712;0.051978932;
;;;;;;;;;;987.7333333;0.127523209;0.051939176;
;;;;;;;;;;988.8;0.12758418;0.051977431;
;;;;;;;;;;989.8666667;0.127630814;0.051986817;
;;;;;;;;;;990.9333333;0.127532171;0.051976968;
;;;;;;;;;;992;0.127496948;0.052068118;
;;;;;;;;;;993.0666667;0.127350208;0.052045764;
;;;;;;;;;;994.1333333;0.127315379;0.052067173;
;;;;;;;;;;995.2;0.127512912;0.05211964;
;;;;;;;;;;996.2666667;0.127535928;0.052115217;
;;;;;;;;;;997.3333333;0.127440497;0.052075291;
;;;;;;;;;;998.4;0.127470011;0.052185275;
;;;;;;;;;;999.4666667;0.127494633;0.052231837;
;;;;;;;;;;1000.533333;0.12732495;0.052206859;
;;;;;;;;;;1001.6;0.127421425;0.052250702;
;;;;;;;;;;1002.666667;0.12755577;0.052266201;
;;;;;;;;;;1003.733333;0.127498036;0.052263894;
;;;;;;;;;;1004.8;0.127487092;0.052273958;
;;;;;;;;;;1005.866667;0.127461103;0.052261805;
;;;;;;;;;;1006.933333;0.127611586;0.052271083;
;;;;;;;;;;1008;0.127578381;0.052386492;
;;;;;;;;;;1009.066667;0.127378144;0.052363007;
;;;;;;;;;;1010.133333;0.127468282;0.052429539;
;;;;;;;;;;1011.2;0.127500388;0.05251028;
;;;;;;;;;;1012.266667;0.127700104;0.052561251;
;;;;;;;;;;1013.333333;0.127660587;0.052544972;
;;;;;;;;;;1014.4;0.127774039;0.052581107;
;;;;;;;;;;1015.466667;0.127620222;0.052652044;
;;;;;;;;;;1016.533333;0.127556939;0.052646855;
;;;;;;;;;;1017.6;0.12758599;0.052566952;
;;;;;;;;;;1018.666667;0.12752627;0.052613831;
;;;;;;;;;;1019.733333;0.127593386;0.052667236;
;;;;;;;;;;1020.8;0.127475182;0.052636249;
;;;;;;;;;;1021.866667;0.12756659;0.052667297;
;;;;;;;;;;1022.933333;0.127604901;0.052731941;
;;;;;;;;;;1024;0.12754124;0.052762826;
;;;;;;;;;;1025.066667;0.127534738;0.052768275;
;;;;;;;;;;1026.133333;0.127544615;0.052885887;
;;;;;;;;;;1027.2;0.127527505;0.05285872;
;;;;;;;;;;1028.266667;0.127515373;0.052901532;
;;;;;;;;;;1029.333333;0.127551263;0.05292018;
;;;;;;;;;;1030.4;0.127527949;0.052939031;
;;;;;;;;;;1031.466667;0.127542443;0.052958196;
;;;;;;;;;;1032.533333;0.127516301;0.052950274;
;;;;;;;;;;1033.6;0.127541306;0.052945549;
;;;;;;;;;;1034.666667;0.127655716;0.052998043;
;;;;;;;;;;1035.733333;0.127555717;0.052959081;
;;;;;;;;;;1036.8;0.127515572;0.052943254;
;;;;;;;;;;1037.866667;0.127547193;0.05295514;
;;;;;;;;;;1038.933333;0.127566239;0.052982726;
;;;;;;;;;;1040;0.127537831;0.052980937;
;;;;;;;;;;1041.066667;0.127570428;0.053010047;
;;;;;;;;;;1042.133333;0.127560147;0.052981129;
;;;;;;;;;;1043.2;0.127531183;0.052978736;
;;;;;;;;;;1044.266667;0.127544287;0.052981475;
;;;;;;;;;;1045.333333;0.127549786;0.052984605;
;;;;;;;;;;1046.4;0.127609842;0.052991077;
;;;;;;;;;;1047.466667;0.12748274;0.052960575;
;;;;;;;;;;1048.533333;0.127571435;0.052963161;
;;;;;;;;;;1049.6;0.12760529;0.052997026;
;;;;;;;;;;1050.666667;0.127663329;0.053060624;
;;;;;;;;;;1051.733333;0.127634436;0.053048559;
;;;;;;;;;;1052.8;0.127661157;0.053085604;
;;;;;;;;;;1053.866667;0.127700162;0.053105255;
;;;;;;;;;;1054.933333;0.127666724;0.053114997;
;;;;;;;;;;1056;0.127637123;0.053105796;
;;;;;;;;;;1057.066667;0.127598212;0.053103055;
;;;;;;;;;;1058.133333;0.127714423;0.053160651;
;;;;;;;;;;1059.2;0.127743414;0.053228467;
;;;;;;;;;;1060.266667;0.127727393;0.053218695;
;;;;;;;;;;1061.333333;0.127659774;0.053225703;
;;;;;;;;;;1062.4;0.127689069;0.053252589;
;;;;;;;;;;1063.466667;0.127731811;0.053287842;
;;;;;;;;;;1064.533333;0.127739906;0.053280172;
;;;;;;;;;;1065.6;0.127687667;0.053259136;
;;;;;;;;;;1066.666667;0.127707996;0.053263268;
;;;;;;;;;;1067.733333;0.127686366;0.053381412;
;;;;;;;;;;1068.8;0.127764257;0.053423262;
;;;;;;;;;;1069.866667;0.127746858;0.053490652;
;;;;;;;;;;1070.933333;0.127676919;0.053510484;
;;;;;;;;;;1072;0.127639039;0.05351257;
;;;;;;;;;;1073.066667;0.12760424;0.053554915;
;;;;;;;;;;1074.133333;0.127577162;0.053627998;
;;;;;;;;;;1075.2;0.127702841;0.053658544;
;;;;;;;;;;1076.266667;0.12763173;0.053678943;
;;;;;;;;;;1077.333333;0.127704465;0.05369774;
;;;;;;;;;;1078.4;0.127706362;0.053791552;
;;;;;;;;;;1079.466667;0.127725035;0.053777978;
;;;;;;;;;;1080.533333;0.127728209;0.053709832;
;;;;;;;;;;1081.6;0.127683271;0.053747823;
;;;;;;;;;;1082.666667;0.127713154;0.053766584;
;;;;;;;;;;1083.733333;0.127709474;0.053789277;
;;;;;;;;;;1084.8;0.127732626;0.053829163;
;;;;;;;;;;1085.866667;0.127695625;0.053829987;
;;;;;;;;;;1086.933333;0.127735253;0.053859595;
;;;;;;;;;;1088;0.127724367;0.053880091;
;;;;;;;;;;1089.066667;0.127767767;0.053953061;
;;;;;;;;;;1090.133333;0.127757486;0.053958217;
;;;;;;;;;;1091.2;0.127713351;0.053943937;
;;;;;;;;;;1092.266667;0.127729361;0.053961157;
;;;;;;;;;;1093.333333;0.127737909;0.054002813;
;;;;;;;;;;1094.4;0.127699198;0.054040645;
;;;;;;;;;;1095.466667;0.127733316;0.054059142;
;;;;;;;;;;1096.533333;0.127726598;0.054065952;
;;;;;;;;;;1097.6;0.127715118;0.054058932;
;;;;;;;;;;1098.666667;0.127809754;0.054114827;
;;;;;;;;;;1099.733333;0.127768087;0.054108991;
;;;;;;;;;;1100.8;0.127707583;0.054091673;
;;;;;;;;;;1101.866667;0.127711705;0.054088985;
;;;;;;;;;;1102.933333;0.127733229;0.054165558;
;;;;;;;;;;1104;0.127723341;0.054127513;
;;;;;;;;;;1105.066667;0.127695648;0.054170791;
;;;;;;;;;;1106.133333;0.127705828;0.054164952;
;;;;;;;;;;1107.2;0.12772469;0.054220111;
;;;;;;;;;;1108.266667;0.127688654;0.054242398;
;;;;;;;;;;1109.333333;0.127730713;0.054265024;
;;;;;;;;;;1110.4;0.127726085;0.054289374;
;;;;;;;;;;1111.466667;0.127699629;0.054346104;
;;;;;;;;;;1112.533333;0.127678249;0.054422307;
;;;;;;;;;;1113.6;0.127731412;0.054511456;
;;;;;;;;;;1114.666667;0.127733932;0.05454492;
;;;;;;;;;;1115.733333;0.127683964;0.054588768;
;;;;;;;;;;1116.8;0.127672032;0.05463865;
;;;;;;;;;;1117.866667;0.127674918;0.054651182;
;;;;;;;;;;1118.933333;0.127630571;0.054723271;
;;;;;;;;;;1120;0.127661578;0.054786871;
;;;;;;;;;;1121.066667;0.127642171;0.054813135;
;;;;;;;;;;1122.133333;0.127651907;0.05482027;
;;;;;;;;;;1123.2;0.127670993;0.054834822;
;;;;;;;;;;1124.266667;0.127662817;0.054838536;
;;;;;;;;;;1125.333333;0.127648079;0.054823612;
;;;;;;;;;;1126.4;0.127671958;0.054856518;
;;;;;;;;;;1127.466667;0.127662237;0.054840699;
;;;;;;;;;;1128.533333;0.127631749;0.054880084;
;;;;;;;;;;1129.6;0.127610368;0.054917909;
;;;;;;;;;;1130.666667;0.127624507;0.054922261;
;;;;;;;;;;1131.733333;0.127647942;0.054925552;
;;;;;;;;;;1132.8;0.127668522;0.054940297;
;;;;;;;;;;1133.866667;0.127670303;0.054953951;
;;;;;;;;;;1134.933333;0.127669013;0.054946583;
;;;;;;;;;;1136;0.127645962;0.054952014;
;;;;;;;;;;1137.066667;0.127666164;0.054975015;
;;;;;;;;;;1138.133333;0.127656289;0.054951457;
;;;;;;;;;;1139.2;0.127653416;0.054945054;
;;;;;;;;;;1140.266667;0.127649454;0.054954345;
;;;;;;;;;;1141.333333;0.127660098;0.054969208;
;;;;;;;;;;1142.4;0.127666415;0.054959975;
;;;;;;;;;;1143.466667;0.127639703;0.054941509;
;;;;;;;;;;1144.533333;0.127661037;0.054955199;
;;;;;;;;;;1145.6;0.127686613;0.055032955;
;;;;;;;;;;1146.666667;0.127630738;0.055001578;
;;;;;;;;;;1147.733333;0.127654901;0.055054611;
;;;;;;;;;;1148.8;0.127656515;0.055081679;
;;;;;;;;;;1149.866667;0.127663546;0.05511847;
;;;;;;;;;;1150.933333;0.127657236;0.055111321;
;;;;;;;;;;1152;0.127643086;0.05512823;
;;;;;;;;;;1153.066667;0.127645265;0.055113337;
;;;;;;;;;;1154.133333;0.127657182;0.055148913;
;;;;;;;;;;1155.2;0.127623145;0.055185814;
;;;;;;;;;;1156.266667;0.127633162;0.055222848;
;;;;;;;;;;1157.333333;0.127605577;0.055184662;
;;;;;;;;;;1158.4;0.127606424;0.055196293;
;;;;;;;;;;1159.466667;0.127587449;0.055155848;
;;;;;;;;;;1160.533333;0.127607807;0.055198833;
;;;;;;;;;;1161.6;0.127606284;0.055211205;
;;;;;;;;;;1162.666667;0.127614711;0.055188722;
;;;;;;;;;;1163.733333;0.127616493;0.055200804;
;;;;;;;;;;1164.8;0.127593768;0.055206564;
;;;;;;;;;;1165.866667;0.127617282;0.055203268;
;;;;;;;;;;1166.933333;0.127612897;0.055210997;
;;;;;;;;;;1168;0.127611518;0.055200239;
;;;;;;;;;;1169.066667;0.127621687;0.055229921;
;;;;;;;;;;1170.133333;0.127569721;0.055328052;
;;;;;;;;;;1171.2;0.127607547;0.055264858;
;;;;;;;;;;1172.266667;0.127571616;0.055334251;
;;;;;;;;;;1173.333333;0.127628271;0.055325969;
;;;;;;;;;;1174.4;0.127623047;0.055376363;
;;;;;;;;;;1175.466667;0.127601624;0.055419779;
;;;;;;;;;;1176.533333;0.127679839;0.055497475;
;;;;;;;;;;1177.6;0.127719189;0.055484918;
;;;;;;;;;;1178.666667;0.127659893;0.055467748;
;;;;;;;;;;1179.733333;0.126457064;0.055738359;
;;;;;;;;;;1180.8;0.126471686;0.055730563;
;;;;;;;;;;1181.866667;0.127634111;0.055421309;
;;;;;;;;;;1182.933333;0.127637502;0.055451592;
;;;;;;;;;;1184;0.127618646;0.055473355;
;;;;;;;;;;1185.066667;0.127629025;0.055479147;
;;;;;;;;;;1186.133333;0.127612877;0.055521641;
;;;;;;;;;;1187.2;0.127601804;0.055538624;
;;;;;;;;;;1188.266667;0.127639537;0.055608897;
;;;;;;;;;;1189.333333;0.127647131;0.055643996;
;;;;;;;;;;1190.4;0.127656973;0.055690232;
;;;;;;;;;;1191.466667;0.127637152;0.055765311;
;;;;;;;;;;1192.533333;0.127639295;0.055630494;
;;;;;;;;;;1193.6;0.127633096;0.055633283;
;;;;;;;;;;1194.666667;0.127630087;0.055668006;
;;;;;;;;;;1195.733333;0.127689494;0.055920352;
;;;;;;;;;;1196.8;0.127772268;0.056338441;
;;;;;;;;;;1197.866667;0.127657438;0.055753058;
;;;;;;;;;;1198.933333;0.12770573;0.055741783;
;;;;;;;;;;1200;0.127704703;0.055763883;
;;;;;;;;;;1201.066667;0.127685093;0.055862748;
;;;;;;;;;;1202.133333;0.127736137;0.055864958;
;;;;;;;;;;1203.2;0.127729277;0.055899599;
;;;;;;;;;;1204.266667;0.127719923;0.055915991;
;;;;;;;;;;1205.333333;0.127713915;0.055929448;
;;;;;;;;;;1206.4;0.127712987;0.056037653;
;;;;;;;;;;1207.466667;0.127847549;0.056480154;
;;;;;;;;;;1208.533333;0.127777623;0.056037081;
;;;;;;;;;;1209.6;0.12777226;0.056046665;
;;;;;;;;;;1210.666667;0.12704471;0.056422425;
;;;;;;;;;;1211.733333;0.126976375;0.056435184;
;;;;;;;;;;1212.8;0.127763619;0.056074202;
;;;;;;;;;;1213.866667;0.127756471;0.056072103;
;;;;;;;;;;1214.933333;0.127756872;0.056135788;
;;;;;;;;;;1216;0.127726169;0.056204451;
;;;;;;;;;;1217.066667;0.127703516;0.056226262;
;;;;;;;;;;1218.133333;0.127716499;0.05620661;
;;;;;;;;;;1219.2;0.127700235;0.056245192;
;;;;;;;;;;1220.266667;0.127676397;0.056244117;
;;;;;;;;;;1221.333333;0.127686141;0.056306647;
;;;;;;;;;;1222.4;0.127714623;0.056363695;
;;;;;;;;;;1223.466667;0.126655817;0.056987688;
;;;;;;;;;;1224.533333;0.126802634;0.056880442;
;;;;;;;;;;1225.6;0.126969621;0.056713317;
;;;;;;;;;;1226.666667;0.127690808;0.056355599;
;;;;;;;;;;1227.733333;0.127682814;0.056341237;
;;;;;;;;;;1228.8;0.12767981;0.056356338;
;;;;;;;;;;1229.866667;0.127691266;0.056370626;
;;;;;;;;;;1230.933333;0.127691305;0.056379164;
;;;;;;;;;;1232;0.127681214;0.056371851;
;;;;;;;;;;1233.066667;0.12769098;0.056382705;
;;;;;;;;;;1234.133333;0.127675266;0.056466751;
;;;;;;;;;;1235.2;0.126947758;0.057085532;
;;;;;;;;;;1236.266667;0.127697818;0.056687381;
;;;;;;;;;;1237.333333;0.127618507;0.056640728;
;;;;;;;;;;1238.4;0.127675005;0.056660779;
;;;;;;;;;;1239.466667;0.127898009;0.056607061;
;;;;;;;;;;1240.533333;0.127790515;0.056539298;
;;;;;;;;;;1241.6;0.127709519;0.056532503;
;;;;;;;;;;1242.666667;0.127662047;0.056733625;
;;;;;;;;;;1243.733333;0.127669349;0.056501679;
;;;;;;;;;;1244.8;0.127662059;0.056541025;
;;;;;;;;;;1245.866667;0.127682345;0.056534728;
;;;;;;;;;;1246.933333;0.127712893;0.056582252;
;;;;;;;;;;1248;0.127748725;0.056615091;
;;;;;;;;;;1249.066667;0.127676143;0.056663072;
;;;;;;;;;;1250.133333;0.127674166;0.05662273;
;;;;;;;;;;1251.2;0.127655908;0.056622679;
;;;;;;;;;;1252.266667;0.127665906;0.056627239;
;;;;;;;;;;1253.333333;0.127652959;0.056634569;
;;;;;;;;;;1254.4;0.127630467;0.056658977;
;;;;;;;;;;1255.466667;0.127642562;0.056662673;
;;;;;;;;;;1256.533333;0.127645899;0.056652135;
;;;;;;;;;;1257.6;0.127649655;0.056664872;
;;;;;;;;;;1258.666667;0.127619996;0.056676787;
;;;;;;;;;;1259.733333;0.127626787;0.056662373;
;;;;;;;;;;1260.8;0.127632404;0.056660294;
;;;;;;;;;;1261.866667;0.127627394;0.056683274;
;;;;;;;;;;1262.933333;0.127619404;0.056658092;
;;;;;;;;;;1264;0.127621063;0.056664818;
;;;;;;;;;;1265.066667;0.127639652;0.056672823;
;;;;;;;;;;1266.133333;0.12763298;0.056669675;
;;;;;;;;;;1267.2;0.127628067;0.056668808;
;;;;;;;;;;1268.266667;0.127635148;0.056683148;
;;;;;;;;;;1269.333333;0.127636083;0.056680561;
;;;;;;;;;;1270.4;0.127639726;0.056657793;
;;;;;;;;;;1271.466667;0.127640159;0.056684383;
;;;;;;;;;;1272.533333;0.127634884;0.05670261;
;;;;;;;;;;1273.6;0.127631259;0.056706964;
;;;;;;;;;;1274.666667;0.127628932;0.056726749;
;;;;;;;;;;1275.733333;0.127633423;0.056746736;
;;;;;;;;;;1276.8;0.127639337;0.056711071;
;;;;;;;;;;1277.866667;0.12763741;0.056701118;
;;;;;;;;;;1278.933333;0.127637078;0.056657248;
;;;;;;;;;;1280;0.127624626;0.056644498;
;;;;;;;;;;1281.066667;0.127631532;0.056639492;
;;;;;;;;;;1282.133333;0.127629012;0.056633621;
;;;;;;;;;;1283.2;0.12763566;0.056616231;
;;;;;;;;;;1284.266667;0.127614358;0.056601777;
;;;;;;;;;;1285.333333;0.127615944;0.056613762;
;;;;;;;;;;1286.4;0.127641446;0.056595292;
;;;;;;;;;;1287.466667;0.127637327;0.056617248;
;;;;;;;;;;1288.533333;0.127648672;0.056629945;
;;;;;;;;;;1289.6;0.127642227;0.056619109;
;;;;;;;;;;1290.666667;0.127640019;0.056625807;
;;;;;;;;;;1291.733333;0.127660107;0.05662716;
;;;;;;;;;;1292.8;0.127656313;0.056636089;
;;;;;;;;;;1293.866667;0.127664643;0.056642519;
;;;;;;;;;;1294.933333;0.127659553;0.056636186;
;;;;;;;;;;1296;0.127646405;0.056635017;
;;;;;;;;;;1297.066667;0.127644702;0.056636191;
;;;;;;;;;;1298.133333;0.127648021;0.056631054;
;;;;;;;;;;1299.2;0.127648925;0.056630103;
;;;;;;;;;;1300.266667;0.127643594;0.056646543;
;;;;;;;;;;1301.333333;0.127636515;0.056638382;
;;;;;;;;;;1302.4;0.127623029;0.05663753;
;;;;;;;;;;1303.466667;0.127640929;0.056628125;
;;;;;;;;;;1304.533333;0.127640103;0.056650325;
;;;;;;;;;;1305.6;0.127637753;0.056636244;
;;;;;;;;;;1306.666667;0.127646058;0.056650644;
;;;;;;;;;;1307.733333;0.127657066;0.056654012;
;;;;;;;;;;1308.8;0.127661297;0.056649864;
;;;;;;;;;;1309.866667;0.127666837;0.056647711;
;;;;;;;;;;1310.933333;0.127640153;0.056664803;
;;;;;;;;;;1312;0.127662177;0.056648536;
;;;;;;;;;;1313.066667;0.127650372;0.056666672;
;;;;;;;;;;1314.133333;0.127658284;0.056660062;
;;;;;;;;;;1315.2;0.127654469;0.056669911;
;;;;;;;;;;1316.266667;0.127656425;0.056676906;
;;;;;;;;;;1317.333333;0.127664181;0.056672003;
;;;;;;;;;;1318.4;0.127668966;0.056664585;
;;;;;;;;;;1319.466667;0.127664749;0.056671146;
;;;;;;;;;;1320.533333;0.127654133;0.056669565;
;;;;;;;;;;1321.6;0.127643109;0.056676403;
;;;;;;;;;;1322.666667;0.127633387;0.056723328;
;;;;;;;;;;1323.733333;0.127651477;0.056703019;
;;;;;;;;;;1324.8;0.127655513;0.056717935;
;;;;;;;;;;1325.866667;0.127679423;0.056726121;
;;;;;;;;;;1326.933333;0.127672894;0.056720498;
;;;;;;;;;;1328;0.127645197;0.056740078;
;;;;;;;;;;1329.066667;0.12766977;0.056762216;
;;;;;;;;;;1330.133333;0.127652652;0.05679851;
;;;;;;;;;;1331.2;0.127624665;0.056771006;
;;;;;;;;;;1332.266667;0.127652932;0.056807474;
;;;;;;;;;;1333.333333;0.127656415;0.056847181;
;;;;;;;;;;1334.4;0.127667679;0.056916453;
;;;;;;;;;;1335.466667;0.127606818;0.056912654;
;;;;;;;;;;1336.533333;0.127631256;0.056946465;
;;;;;;;;;;1337.6;0.127537895;0.056936704;
;;;;;;;;;;1338.666667;0.127632198;0.057001181;
;;;;;;;;;;1339.733333;0.127606108;0.057039604;
;;;;;;;;;;1340.8;0.12763602;0.057063841;
;;;;;;;;;;1341.866667;0.127616801;0.057070607;
;;;;;;;;;;1342.933333;0.127636801;0.057077987;
;;;;;;;;;;1344;0.127716997;0.057120967;
;;;;;;;;;;1345.066667;0.127590016;0.057092202;
;;;;;;;;;;1346.133333;0.127703029;0.057133377;
;;;;;;;;;;1347.2;0.127673694;0.057150824;
;;;;;;;;;;1348.266667;0.127659921;0.057157211;
;;;;;;;;;;1349.333333;0.127628533;0.057211412;
;;;;;;;;;;1350.4;0.127572624;0.057214733;
;;;;;;;;;;1351.466667;0.127569105;0.057196724;
;;;;;;;;;;1352.533333;0.127758025;0.057323631;
;;;;;;;;;;1353.6;0.127659118;0.057346152;
;;;;;;;;;;1354.666667;0.127439929;0.057277883;
;;;;;;;;;;1355.733333;0.127677467;0.057418408;
;;;;;;;;;;1356.8;0.127439711;0.057301577;
;;;;;;;;;;1357.866667;0.127607783;0.057431611;
;;;;;;;;;;1358.933333;0.127684285;0.057505047;
;;;;;;;;;;1360;0.127538885;0.057428758;
